predicted_labels	true_labels	lil_interpretations	gil_interpretations
2	2	[('pila tes', -0.8404178470373154), ('is pila tes', -0.8998026698827744), ('What is pila tes', -0.9434284418821335)]	['What is the theory of equivalence states ?', 'When is the Tulip Festival in Michigan ?', 'Who created the character of Scrooge ?', 'How do you clean an LCD monitor screen ?', 'How does an ion drive work ?', 'What is the function of RAM ?', 'What are the living conditions in Cuba ?', 'What are the current immigration laws in US ?', 'What is the nature of learning ?', 'What is the formula to calculate pi ?']
4	4	[]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'What sound does Olympia , Washington , overlook ?', 'What college enlivens Hanover , New Hampshire ?', 'What does caliente mean , in English ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What does U.S.S.R. stand for ?']
5	5	[('the Ni le river', -0.17427927255630493)]	"['How long is the Coney Island boardwalk ?', 'How much in miles is a ten K run ?', 'Where did Hillary Clinton graduate college ?', 'When did the Dow first reach ?', 'What is the average hourly rate of American workers ?', 'What direction do the best surfing beaches face ?', ""What 's the Fahrenheit equivalent of zero degrees centigrade ?"", 'What do you call a group of geese ?', ""What 's the third month of the Gregorian calendar ?"", ""Who wrote ` The Pines of Rome ' ?""]"
1	1	[]	"['How do you do a topic outline ?', 'What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?', 'What is the nickname of the Cleveland Indians ?', 'Who owns the rights on a TV program ?', ""What was the date of CNN 's first broadcast ?"", 'What is the largest shopping mall in the world ?', 'What is the largest county in size in Massachusetts ?', 'What is the population of Arcadia , Florida ?', 'When is the Tulip Festival in Michigan ?']"
2	2	[]	['When is the Tulip Festival in Michigan ?', 'What is the theory of equivalence states ?', 'How does an ion drive work ?', 'Who created the character of Scrooge ?', 'How do you clean an LCD monitor screen ?', 'What are the living conditions in Cuba ?', 'What are the current immigration laws in US ?', 'What is the English meaning of caliente ?', 'When was the Bill of Rights ratified ?', 'What is the function of RAM ?']
5	5	[]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'What dropped 1 , 313 feet in 1980 ?', 'How many furlongs are there in a mile-and-a-quarter recetrack ?', 'Who is John Macarthur , 1767-1834 ?', 'What college enlivens Hanover , New Hampshire ?', 'What race is 1 , 137 miles long ?']
3	3	[]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does caliente mean , in English ?', 'What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'What are Cobol , Fortran , and Pascal ?']
3	3	[('of Canada', -0.5711639225482941)]	['Who was Secretary of State during the Nixon administration ?', 'When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?', 'Who does the voices of the Simpsons ?', 'What is the text of the Fifth Amendment ?', 'Who was the 16th President of the United States ?', 'Who was the 3rd president of the United States ?', 'Where did the Wright brothers make their first flight ?', 'Who was the first governor of West Virginia ?', 'Who was chief engineer of the Starship Enterprise ?']
5	5	[('Nav y', -0.6716237962245941), ('How many', -0.6771642863750458)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What does U.S.S.R. stand for ?', 'What does caliente mean , in English ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'Which U.S. President is buried in Washington , D.C. ?']
1	1	[('Glen n Miller', -0.43072324991226196)]	"['How do you do a topic outline ?', 'Who owns the rights on a TV program ?', 'What was the longest war in U.S. history ?', 'What type of food makes you fat ?', 'When was the Bill of Rights ratified ?', 'What does the name Gina mean ?', ""What was the date of CNN 's first broadcast ?"", 'What is the nickname of the Cleveland Indians ?', 'What is the population of Arcadia , Florida ?', 'What is widely used to detect birth defects ?']"
5	5	[('when she die d', -0.2249700427055359), ('Joan of Arc', -0.30806833505630493), ('she die d', -0.37390732765197754), ('of Arc', -0.5185424983501434), ('die d', -0.5675769448280334)]	['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'What meter was invented by C.C. Magee in 1935 ?', 'Where is the actress , Marion Davies , buried ?', 'What is a fear of odors , body , ?', 'What college enlivens Hanover , New Hampshire ?', 'What prison is found in Ossining , New York ?', 'Who lives at 24 Sussex Drive , Ottawa ?']
2	2	[]	"['What is the theory of equivalence states ?', ""What 's the Fahrenheit equivalent of zero degrees centigrade ?"", 'What is the English meaning of caliente ?', 'What is the formula to calculate pi ?', 'Who created the character of Scrooge ?', 'What is the nature of learning ?', 'When is the Tulip Festival in Michigan ?', 'What is the function of RAM ?', ""What is a `` node '' in computer terms ?"", 'What are the current immigration laws in US ?']"
2	2	[('dia ne tics', -0.8745472207665443)]	['When is the Tulip Festival in Michigan ?', 'What is the theory of equivalence states ?', 'How do you clean an LCD monitor screen ?', 'Who created the character of Scrooge ?', 'How does an ion drive work ?', 'What are the living conditions in Cuba ?', 'What is the function of RAM ?', 'What is the nature of learning ?', 'What is the formula to calculate pi ?', 'What are the current immigration laws in US ?']
4	4	[('the capital', -0.7713098675012589), ('of Ethiopia', -0.7757581621408463)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What sound does Olympia , Washington , overlook ?', 'What is a fear of odors , body , ?', 'What college enlivens Hanover , New Hampshire ?', 'What does caliente mean , in English ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What prison is found in Ossining , New York ?']
5	5	[('an ele phan t', -0.3581300377845764), ('how long', -0.6611188054084778)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'What prison is found in Ossining , New York ?', 'Who is John Macarthur , 1767-1834 ?', 'How many furlongs are there in a mile-and-a-quarter recetrack ?', 'What is a fear of odors , body , ?', 'What college enlivens Hanover , New Hampshire ?']
1	1	[('in Iceland', -0.5338093042373657)]	"['How do you do a topic outline ?', 'What type of food makes you fat ?', 'Who owns the rights on a TV program ?', 'What does the name Gina mean ?', 'What is the population of Arcadia , Florida ?', 'How does marijuana lead to other drugs ?', 'What was the longest war in U.S. history ?', ""What 's the most common street name in America ?"", 'Where in a tree does photosynthesis occur ?', 'What is the population of Kansas ?']"
2	2	[('AM radio station s', -0.913774698972702), ('FM radio station s', -0.9286915585398674)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What is a fear of odors , body , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What does caliente mean , in English ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'What does U.S.S.R. stand for ?', 'What are Cobol , Fortran , and Pascal ?']
2	2	[('osteo por osis', -0.834873378276825)]	['When is the Tulip Festival in Michigan ?', 'What is the theory of equivalence states ?', 'Who created the character of Scrooge ?', 'How do you clean an LCD monitor screen ?', 'What are the living conditions in Cuba ?', 'How does an ion drive work ?', 'What is the nature of learning ?', 'How can I stop or slow down aging ?', 'What is the function of RAM ?', 'What are the current immigration laws in US ?']
3	3	[('the U . S', -0.3656836748123169)]	['Who was Secretary of State during the Nixon administration ?', 'When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?', 'Who does the voices of the Simpsons ?', 'What is the text of the Fifth Amendment ?', 'Who was the 3rd president of the United States ?', 'Who was the 16th President of the United States ?', 'Who was the first governor of West Virginia ?', 'Where did the Wright brothers make their first flight ?', 'Who was chief engineer of the Starship Enterprise ?']
2	2	[('pey ote', -0.8289083987474442), ('is pey ote', -0.8992839902639389), ('What is pey ote', -0.9473667591810226)]	['When is the Tulip Festival in Michigan ?', 'What is the theory of equivalence states ?', 'How do you clean an LCD monitor screen ?', 'Who created the character of Scrooge ?', 'How does an ion drive work ?', 'What is the function of RAM ?', 'What are the living conditions in Cuba ?', 'What is the nature of learning ?', 'What is the formula to calculate pi ?', 'What is the meaning of thalassemia ?']
2	2	[('used for', -0.8337671011686325)]	['What is the theory of equivalence states ?', 'What was the longest war in U.S. history ?', 'What is the function of RAM ?', 'What is the nature of learning ?', 'What is the meaning of thalassemia ?', 'What is the most common cancer ?', 'What is the formula to calculate pi ?', 'When was the Bill of Rights ratified ?', 'What is the English meaning of caliente ?', 'When is the Tulip Festival in Michigan ?']
2	2	[('vis cos ity', -0.850922554731369), ('is vis cos ity', -0.9139809012413025)]	"['What is the theory of equivalence states ?', 'When is the Tulip Festival in Michigan ?', 'How do you clean an LCD monitor screen ?', 'What is the function of RAM ?', 'Who created the character of Scrooge ?', 'What is the formula to calculate pi ?', 'How does an ion drive work ?', 'What is the nature of learning ?', 'What are the living conditions in Cuba ?', ""What 's the Fahrenheit equivalent of zero degrees centigrade ?""]"
5	5	[('become a state', -0.4858648180961609), ('a state', -0.6508224308490753)]	['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What is a fear of odors , body , ?', 'What sound does Olympia , Washington , overlook ?', 'What meter was invented by C.C. Magee in 1935 ?', 'Where is the actress , Marion Davies , buried ?', 'What prison is found in Ossining , New York ?', 'What college enlivens Hanover , New Hampshire ?', 'Which U.S. President is buried in Washington , D.C. ?']
0	0	[]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What is a fear of odors , body , ?', 'What does U.S.S.R. stand for ?', 'What does caliente mean , in English ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What are Cobol , Fortran , and Pascal ?']
1	1	[('made out of', -0.48949992656707764), ('out of', -0.6291342675685883)]	['How do you do a topic outline ?', 'What was the longest war in U.S. history ?', 'What type of food makes you fat ?', 'Who owns the rights on a TV program ?', 'When was the Bill of Rights ratified ?', 'Where in a tree does photosynthesis occur ?', 'What is the nickname of the Cleveland Indians ?', 'What is the largest shopping mall in the world ?', 'How does marijuana lead to other drugs ?', 'What is the population of Kansas ?']
4	4	[('the body', -0.7378549873828888), ('on the body', -0.8296467065811157), ('a mort ar board', -0.906523734331131)]	"['How far away is the moon ?', 'What is Head Start ?', 'What is the population of Kansas ?', ""Where 's the 19th hole on a golf course ?"", 'What is the location of Edinburgh , Scotland ?', ""Where 's the Bernini-Bristol Hotel ?"", 'What is the population of Arcadia , Florida ?', 'What are the Low Countries ?', 'What direction do the best surfing beaches face ?', 'How long is the Coney Island boardwalk ?']"
0	0	[('stand for', -0.8861360028386116)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What is a fear of odors , body , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does caliente mean , in English ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'Which U.S. President is buried in Washington , D.C. ?']
2	2	[('the chun nel', -0.9095443487167358), ('is the chun nel', -0.9492647498846054)]	['What is the theory of equivalence states ?', 'How does an ion drive work ?', 'How do you clean an LCD monitor screen ?', 'What is the nature of learning ?', 'How do microwaves work ?', 'Who created the character of Scrooge ?', 'What is the temperature today ?', 'What exactly , specifically does sleep do for you ?', 'What is the function of RAM ?', 'What is the formula to calculate pi ?']
4	4	[('bu ried', -0.7366403937339783)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What college enlivens Hanover , New Hampshire ?', 'What prison is found in Ossining , New York ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'Which U.S. President is buried in Washington , D.C. ?', 'In what city does Maurizio Pellegrin now live ?', 'What bay sparkles next to Miami , Florida ?', 'What does caliente mean , in English ?', 'What is a fear of odors , body , ?']
2	2	[]	"['What is the theory of equivalence states ?', 'How does an ion drive work ?', 'What is the temperature today ?', 'What exactly , specifically does sleep do for you ?', 'What is the nature of learning ?', 'How do microwaves work ?', 'What is Toulmin logic ?', 'What is the formula to calculate pi ?', 'How do you clean an LCD monitor screen ?', ""What 's a Craps player called ?""]"
2	2	[]	['When is the Tulip Festival in Michigan ?', 'What is the theory of equivalence states ?', 'Who created the character of Scrooge ?', 'How do you clean an LCD monitor screen ?', 'What is the nature of learning ?', 'What are the living conditions in Cuba ?', 'What is the function of RAM ?', 'How can I stop or slow down aging ?', 'What is the meaning of thalassemia ?', 'What are the current immigration laws in US ?']
2	2	[('Qua alu des', -0.9100819751620293)]	['What is the theory of equivalence states ?', 'How does an ion drive work ?', 'How do you clean an LCD monitor screen ?', 'How do microwaves work ?', 'What is the temperature today ?', 'What is the nature of learning ?', 'What are the living conditions in Cuba ?', 'What exactly , specifically does sleep do for you ?', 'What is the formula to calculate pi ?', 'What is the function of RAM ?']
2	2	[('na prox en', -0.8688250780105591)]	['What is the theory of equivalence states ?', 'What is the nature of learning ?', 'Who created the character of Scrooge ?', 'How do you clean an LCD monitor screen ?', 'How does an ion drive work ?', 'When is the Tulip Festival in Michigan ?', 'What does it take to become a lawyer ?', 'What is the formula to calculate pi ?', 'What is the function of RAM ?', 'What are the living conditions in Cuba ?']
2	2	[]	['What is the theory of equivalence states ?', 'Who created the character of Scrooge ?', 'What is the nature of learning ?', 'How do you clean an LCD monitor screen ?', 'What are the living conditions in Cuba ?', 'When is the Tulip Festival in Michigan ?', 'How does an ion drive work ?', 'What is the temperature today ?', 'What is the function of RAM ?', 'What exactly , specifically does sleep do for you ?']
4	4	[('the U . S', -0.9473085775971413)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What college enlivens Hanover , New Hampshire ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What does caliente mean , in English ?', 'What is a fear of odors , body , ?', 'What prison is found in Ossining , New York ?', 'What sound does Olympia , Washington , overlook ?']
2	1	[('foot and mouth', -0.872702032327652)]	"['When is the Tulip Festival in Michigan ?', 'What is the theory of equivalence states ?', 'What was the longest war in U.S. history ?', 'Who created the character of Scrooge ?', 'What is the nature of learning ?', 'When was the Bill of Rights ratified ?', 'How can I stop or slow down aging ?', 'What are the current immigration laws in US ?', ""What is a `` node '' in computer terms ?"", 'What is the function of RAM ?']"
5	5	[('of a dollar bill', -0.3704453110694885), ('a dollar bill', -0.5074280202388763), ('an cy', -0.6164869070053101)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'What college enlivens Hanover , New Hampshire ?', 'Who is John Macarthur , 1767-1834 ?', 'What prison is found in Ossining , New York ?', 'What sound does Olympia , Washington , overlook ?', 'How many furlongs are there in a mile-and-a-quarter recetrack ?']
2	2	[('Ab origine s', -0.8953052014112473)]	['What is the theory of equivalence states ?', 'How does an ion drive work ?', 'When is the Tulip Festival in Michigan ?', 'How do you clean an LCD monitor screen ?', 'What are the living conditions in Cuba ?', 'How do microwaves work ?', 'What is the nature of learning ?', 'What is the formula to calculate pi ?', 'What is the temperature today ?', 'What is the function of RAM ?']
2	2	[('hybrid ization', -0.8388228565454483), ('is hybrid ization', -0.9015016853809357), ('What is hybrid ization', -0.9457188360393047)]	['What is the theory of equivalence states ?', 'When is the Tulip Festival in Michigan ?', 'How do you clean an LCD monitor screen ?', 'What is the nature of learning ?', 'Who created the character of Scrooge ?', 'What is the function of RAM ?', 'What is the formula to calculate pi ?', 'How does an ion drive work ?', 'What are the living conditions in Cuba ?', 'What is the English meaning of caliente ?']
1	1	[('is indi go', -0.34384316205978394)]	['How do you do a topic outline ?', 'What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?', 'What is the population of Arcadia , Florida ?', 'Who owns the rights on a TV program ?', 'What is the nickname of the Cleveland Indians ?', 'What type of food makes you fat ?', 'What is the population of Kansas ?', 'What does the name Gina mean ?', 'What is the population of the United States ?']
5	5	[('a car', -0.6664650738239288), ('in Italy', -0.681833416223526), ('to be', -0.6915403604507446)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What does caliente mean , in English ?', 'What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'Which U.S. President is buried in Washington , D.C. ?']
1	1	[]	['How do you do a topic outline ?', 'Who owns the rights on a TV program ?', 'What is the population of Arcadia , Florida ?', 'What type of food makes you fat ?', 'What was the longest war in U.S. history ?', 'How does a scientific calculator work ?', 'When was the Bill of Rights ratified ?', 'What is the text of the Fifth Amendment ?', 'What is widely used to detect birth defects ?', 'What is the population of Kansas ?']
1	1	[]	"['How do you do a topic outline ?', 'What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?', 'What is the population of Arcadia , Florida ?', 'When is the Tulip Festival in Michigan ?', 'What is the population of Kansas ?', 'Who owns the rights on a TV program ?', 'What is the nickname of the Cleveland Indians ?', 'What is the largest county in size in Massachusetts ?', ""What was the date of CNN 's first broadcast ?""]"
0	0	[('stand for', -0.8822469264268875)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What is a fear of odors , body , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What does U.S.S.R. stand for ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What does caliente mean , in English ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'Which U.S. President is buried in Washington , D.C. ?']
5	5	[('go on strike', -0.48312634229660034), ('the NFL', -0.5992056727409363), ('on strike', -0.6207911372184753)]	['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'What is a fear of odors , body , ?', 'What meter was invented by C.C. Magee in 1935 ?', 'Where is the actress , Marion Davies , buried ?', 'What prison is found in Ossining , New York ?', 'What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?']
2	2	[('solar wind', -0.8161743730306625), ('is solar wind', -0.8903660103678703), ('What is solar wind', -0.9399541355669498)]	"['What is the theory of equivalence states ?', 'When is the Tulip Festival in Michigan ?', 'Who created the character of Scrooge ?', 'What is the function of RAM ?', ""What is a `` node '' in computer terms ?"", 'What is the nature of learning ?', 'What is the formula to calculate pi ?', 'What are the current immigration laws in US ?', 'How do you clean an LCD monitor screen ?', 'What are the living conditions in Cuba ?']"
5	5	[('on the  moon', -0.26276695728302), ('the  moon', -0.42002999782562256), ('Neil Armstrong', -0.5533175766468048)]	['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What is a fear of odors , body , ?', 'What college enlivens Hanover , New Hampshire ?', 'What prison is found in Ossining , New York ?', 'What sound does Olympia , Washington , overlook ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'Which U.S. President is buried in Washington , D.C. ?']
4	4	[]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What college enlivens Hanover , New Hampshire ?', 'What prison is found in Ossining , New York ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What bay sparkles next to Miami , Florida ?', 'What does caliente mean , in English ?', 'Which U.S. President is buried in Washington , D.C. ?', 'In what city does Maurizio Pellegrin now live ?', 'What populous state covers 49 , 576 square miles ?']
3	3	[('in the Vietnam War', -0.18904441595077515), ('the Vietnam War', -0.3490339517593384)]	['Who does the voices of the Simpsons ?', 'Who was Secretary of State during the Nixon administration ?', 'What is the text of the Fifth Amendment ?', 'When was the Bill of Rights ratified ?', 'Who played the title role in My Favorite Martian ?', 'What was the longest war in U.S. history ?', 'Who was The Pride of the Yankees ?', 'Who was chief engineer of the Starship Enterprise ?', 'Where did the Wright brothers make their first flight ?', 'How much did the Iran-Contra investigation cost ?']
4	4	[('all the planet', -0.8428196907043457), ('all the planet s', -0.9266268461942673)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'What does caliente mean , in English ?', 'Which U.S. President is buried in Washington , D.C. ?']
3	3	[('of Alaska', -0.5711937248706818)]	['Who was Secretary of State during the Nixon administration ?', 'When was the Bill of Rights ratified ?', 'Who does the voices of the Simpsons ?', 'What is the text of the Fifth Amendment ?', 'What was the longest war in U.S. history ?', 'How long is the Coney Island boardwalk ?', 'Who was the 3rd president of the United States ?', 'Who was the first governor of West Virginia ?', 'Who appointed the chair of the Federal Reserve ?', 'Who was the 16th President of the United States ?']
5	5	[('ize power in Italy', -0.2371693253517151), ('in Italy', -0.5726335942745209)]	['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'What is a fear of odors , body , ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'What does U.S.S.R. stand for ?', 'What college enlivens Hanover , New Hampshire ?']
4	4	[('the capital', -0.7751001864671707), ('of Persi', -0.7801371663808823)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What college enlivens Hanover , New Hampshire ?', 'What does caliente mean , in English ?', 'What is a fear of odors , body , ?', 'What sound does Olympia , Washington , overlook ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What prison is found in Ossining , New York ?']
4	4	[('the Eiffel Tower', -0.8501518815755844)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?', 'What college enlivens Hanover , New Hampshire ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What prison is found in Ossining , New York ?', 'What does caliente mean , in English ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What is a fear of odors , body , ?', 'In what city does Maurizio Pellegrin now live ?']
5	5	[('How many heart', -0.387667179107666), ('an octo pus', -0.4048394560813904), ('How many', -0.5731436908245087)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'What meter was invented by C.C. Magee in 1935 ?', 'Where is the actress , Marion Davies , buried ?', 'What is a fear of odors , body , ?', 'What prison is found in Ossining , New York ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What college enlivens Hanover , New Hampshire ?']
2	2	[('pneu monia', -0.8100177943706512), ('is pneu monia', -0.8871533423662186), ('What is pneu monia', -0.940376341342926)]	"['When is the Tulip Festival in Michigan ?', 'What is the theory of equivalence states ?', 'How do you clean an LCD monitor screen ?', 'Who created the character of Scrooge ?', 'How can I stop or slow down aging ?', 'What are the current immigration laws in US ?', 'What is the function of RAM ?', 'When was the Bill of Rights ratified ?', 'What are the living conditions in Cuba ?', ""What is a `` node '' in computer terms ?""]"
4	4	[('the US', -0.7952807396650314), ('in the US', -0.8695024102926254)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What college enlivens Hanover , New Hampshire ?', 'What is a fear of odors , body , ?', 'What does caliente mean , in English ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What sound does Olympia , Washington , overlook ?', 'What prison is found in Ossining , New York ?']
2	2	[('a fuel cell', -0.9051617011427879), ('is a fuel cell', -0.9469208605587482)]	"['What is the theory of equivalence states ?', 'How does an ion drive work ?', 'What is the nature of learning ?', 'What is the temperature today ?', 'What is the function of RAM ?', 'What is Toulmin logic ?', 'What exactly , specifically does sleep do for you ?', 'Who created the character of Scrooge ?', 'What is the formula to calculate pi ?', ""What cigarette is `` a whole new world '' ?""]"
3	3	[('to appear on TV', -0.2627519965171814), ('appear on TV', -0.39360153675079346), ('on TV', -0.5462282001972198)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does caliente mean , in English ?', 'What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'What are Cobol , Fortran , and Pascal ?']
4	4	[('Little League', -0.7408718764781952)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?', 'What college enlivens Hanover , New Hampshire ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What prison is found in Ossining , New York ?', 'What does caliente mean , in English ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What is a fear of odors , body , ?', 'What does U.S.S.R. stand for ?']
1	1	[('of twin s', -0.44277071952819824), ('twin s', -0.6306182742118835)]	"['How do you do a topic outline ?', 'What type of food makes you fat ?', 'Who owns the rights on a TV program ?', 'What is the population of Arcadia , Florida ?', 'When was the Bill of Rights ratified ?', 'What does the name Gina mean ?', 'Where in a tree does photosynthesis occur ?', 'What animal causes the biggest threat to humans ?', 'What is widely used to detect birth defects ?', ""What 's the most common street name in America ?""]"
1	4	[]	"['When is the Tulip Festival in Michigan ?', 'How do you do a topic outline ?', 'What was the longest war in U.S. history ?', ""What was the date of CNN 's first broadcast ?"", 'What is the population of Arcadia , Florida ?', ""What 's the most common street name in America ?"", 'How long is the Coney Island boardwalk ?', 'How do you get a pointsettia to turn red ?', 'When was the Bill of Rights ratified ?', 'What is the nickname of the Cleveland Indians ?']"
