predicted_labels	true_labels	lil_interpretations	gil_interpretations
1	10	[('the cart', -0.7721605524420738), ('to the return', -0.7907552346587181), ('back to the return', -0.7990176156163216), ('the cart return', -0.8013192974030972), ('the return', -0.8021724484860897)]	['That was so disgusting. VWP', 'Thank you for educating me. Lol']
3	2	[('kat fucked', -0.22206764668226242), ('get kat fucked', -0.22347316145896912), ('to get kat fucked', -0.2369758076965809)]	['damn it, you beat me to it', 'Damn, that was dirty']
18	3	[('to learn', -0.5211210176348686), ('such trolls', -0.5291977692395449), ('want to learn', -0.5299075338989496), ('of them', -0.5310449302196503), ('i want to learn', -0.5329742468893528)]	"['“Instagram might suck but it doesn’t suck”', ""I'm elated to hear that 🤗""]"
27	7	[('your source', -0.39777103811502457), ('is he your source', -0.40377724915742874)]	"['I love his reaction. ""That was amazing""', ""That sounds really cool! I'll be there""]"
27	13	[]	['If you enjoyed it, go for it', 'Gotta admit, I chuckled at this one']
27	27	[('looks lac ##tose free', -0.5475914180278778), ('lac ##tose free', -0.5652849227190018), ('in that jaw ##n', -0.604168489575386), ('that jaw ##n', -0.6051709353923798), ('that cheese', -0.6295112818479538)]	['If you enjoyed it, go for it', 'Feel you pain. Stay strong']
27	27	[('re already in the', -0.25989610329270363), ('in the', -0.26578880473971367), ('they ', -0.26958775520324707)]	['Wow, that was insane', 'Damn, that was dirty']
24	24	[('sorry mr', -0.6176173686981201), ('m sorry mr', -0.6249075718224049)]	"[""Don't do that. Only villains do that"", ""That sounds so terrible. I'm very sorry""]"
10	9	[('you are', -0.3236716389656067), ('what you are', -0.3325881455093622)]	['If you enjoyed it, go for it', 'Thank you. I appreciate it']
24	25	[('fixed it', -0.5977799743413925), ('at night', -0.6009732745587826), ('late at night', -0.6185706667602062)]	"['Customer probably lied to you. It happens', ""Don't do that. Only villains do that""]"
15	0	[('is false', -0.25594014301896095), ('life congratulations', -0.26114822179079056), ('internet works', -0.26340739242732525), ('how internet works', -0.26862248219549656), ('the poster', -0.26929572597146034)]	['Expected that. Thanks for your valuable feedback', 'Also thank you for the advice']
7	27	[('to her', -0.33817344903945923), ('to my', -0.3397286422550678), ('applies differently to her', -0.359906867146492), ('use that to my', -0.36484374664723873)]	"['bruh, in what way', ""I've wanted this for so long""]"
27	27	[('as they destroy america', -0.1791483610868454), ('they destroy america', -0.1957169994711876), ('them all citizens', -0.2013254277408123), ('all citizens', -0.20697415247559547), ('make them all citizens', -0.2070925422012806)]	['If you enjoyed it, go for it', 'Cuddling. Lots of cuddling']
27	27	[('##king po ##of', -0.17878912389278412), ('a rite', -0.17988642677664757), ('foo ##king po ##of', -0.19271571561694145), ('##it well u', -0.19343262910842896), ('next few days', -0.19858935102820396)]	"['holy lmao im a dolt lol', ""Oh you're MGTOW. Lmao""]"
0	0	[('was really great', -0.5713324174284935), ('she was really great', -0.5724754557013512), ('really great', -0.5726552344858646)]	"[""Didn't go, but that's a killer picture"", 'Triple P Positive Parenting Program is excellent']"
24	3	[('of socialism', -0.4842991977930069)]	"[""That sounds so terrible. I'm very sorry"", 'Thank you. I appreciate it']"
7	7	[('you too huh', -0.37274614721536636)]	"[""That sounds really cool! I'll be there"", ""Yeah. I'm gonna take a shower""]"
6	7	[('in 2020', -0.2809153236448765), ('a special election', -0.2824047990143299), ('was vacant', -0.29040225595235825), ('happened soon', -0.294220719486475), ('it happened soon', -0.29999011009931564)]	['bruh, in what way', 'Cuddling. Lots of cuddling']
27	7	[('a tv licence', -0.3231819197535515), ('have a tv licence', -0.32830312848091125), ('as well', -0.33816298842430115), ('watching this as well', -0.338229276239872), ('they ? do they', -0.3391423523426056)]	['bruh, in what way', 'WHAT IS HAPPENING']
27	17	[('she finally found', -0.4377278983592987)]	['Cuddling. Lots of cuddling', 'Expected that. Thanks for your valuable feedback']
27	27	"[(""you '"", -0.6132895424962044), ('first time', -0.6323019452393055), ('last year', -0.6387742944061756), ('his second year', -0.6391400322318077), ('lan vs cells', -0.6393474563956261)]"	['Cuddling. Lots of cuddling', 'DONT BE NEEDY. TALK TO OTHER GIRLS']
27	11	[('that little bastard squeak', -0.5115894079208374)]	['Cuddling. Lots of cuddling', 'Damn, that was dirty']
1	27	[('l ##ma', -0.5850573293864727), ('suspended l ##ma', -0.5913689620792866)]	['That was so disgusting. VWP', 'I did it. Lol']
3	27	[('fuck it', -0.18725528568029404), ('at least', -0.1875792071223259), ('has taught me', -0.19791493564844131), ('that ', -0.20846424996852875), ('trust me', -0.21337764710187912)]	['damn it, you beat me to it', 'Damn, that was dirty']
0	9	[('def a good', -0.6856523677706718), ('a complete nut', -0.6871351599693298), ('a good', -0.6911999918520451), ('s def a good', -0.6970014609396458)]	"[""It's a great article. She nailed it"", 'Good for [NAME]. He deserves it']"
27	11	[('you are re ##tar', -0.3032192997634411), ('are re ##tar', -0.3033531531691551), ('re ##tar', -0.30714568868279457)]	['Thank you. I appreciate it', 'If you enjoyed it, go for it']
27	3	[('a leash', -0.4605208784341812), ('i said', -0.46152591705322266), ('on a leash', -0.4690486155450344), ('go get hit by', -0.4757327660918236), ('get hit by', -0.47720804437994957)]	['If you enjoyed it, go for it', 'Cuddling. Lots of cuddling']
0	0	"[(""that ' s"", -0.8271944895386696)]"	"[""I'll be right back!"", ""Don't do that. Only villains do that""]"
27	0	[('hungry hungry', -0.6331824585795403)]	"[""I've wanted this for so long"", ""Yeah. I'm gonna take a shower""]"
27	6	[('be a fictional place', -0.21847718209028244), ('a fictional place', -0.22338207066059113), ('going to do nothing', -0.24626310914754868), ('of the office', -0.24858955293893814), ('to do nothing', -0.2560025677084923)]	['bruh, in what way', 'Is it actually happening?']
27	4	"[('was "" fact', -0.26997800171375275), ('self titled', -0.27784402295947075), ('see that', -0.2784482352435589), ('it was "" fact', -0.2785780243575573), ('could totally see that', -0.2831518091261387)]"	['Cuddling. Lots of cuddling', 'bruh, in what way']
5	9	"[('cool off', -0.25708188116550446), ('the non business days', -0.26025722920894623), ('figure it out', -0.26691734790802), ('on this', -0.2715778090059757), (""don ' t worry"", -0.27761245146393776)]"	['That was informative. Thank you', 'If you enjoyed it, go for it']
0	0	[('k ##lo ##bas ##nik', -0.8093995898962021), ('ko ##la ##ches', -0.8211396783590317), ('i ', -0.8426759950816631), ('their sausage', -0.8472250401973724), ('the best sausage', -0.8473660051822662)]	"['is this real life [NAME] (netflix)?', ""That sounds really cool! I'll be there""]"
0	27	[('bless his', -0.3488262929022312)]	"[""I'll be right back!"", 'Bless your heart sweaty. Bless your heart']"
0	20	[('have a wonderful day', -0.6452016234397888), ('a wonderful day', -0.6590019762516022)]	"[""I'm also happy you're still here!!"", ""Don't do that. Only villains do that""]"
27	27	[('having bank issues', -0.5231316089630127), ('bank issues', -0.5255909040570259)]	['Cuddling. Lots of cuddling', 'If you enjoyed it, go for it']
2	3	[('an ##eur ##ys ##m', -0.2703167535364628), ('from the stupidity', -0.27170420065522194), ('the stupidity', -0.2795552797615528), ('the same time', -0.2916851006448269), ('at the same time', -0.29615756683051586)]	['damn it, you beat me to it', 'Damn, that was dirty']
27	27	[('the left', -0.3915920928120613), ('on race', -0.4017409197986126), ('-LSB- name -RSB-', -0.4101259745657444), ('of -LSB- name -RSB-', -0.41232236474752426)]	"[""This... I don't think this is Ohio"", ""If it gets caught.. it can't.. breed😱""]"
11	8	[('since christmas', -0.2897014282643795), ('so hard', -0.29047276452183723), ('feel nasty', -0.2940618135035038), ('in sight', -0.2949926294386387), ('my td ##ee', -0.2974454499781132)]	['Those ears...those horrible ears', 'Thank you. I appreciate it']
3	3	[('go and fuck yourself', -0.22504836320877075), ('the 2nd choice', -0.23917388170957565), ('fuck yourself', -0.2406023070216179), ('the mp', -0.25330162793397903)]	['damn it, you beat me to it', 'Gotta admit, I chuckled at this one']
3	3	[('making fun of him', -0.16440407186746597), ('of him', -0.18106195330619812), ('piss him off', -0.18751247227191925)]	"[""Didn't realize I'm so famous!"", 'damn it, you beat me to it']"
18	18	[('fu ##tura ##ma', -0.7197267822921276), ('love fu ##tura ##ma', -0.7237926125526428)]	"[""I'll be right back!"", ""I'm elated to hear that 🤗""]"
27	27	[]	['Cuddling. Lots of cuddling', 'I’m not crying. You’re crying']
27	27	[('the mid - century', -0.1719643697142601), ('the rude ##st', -0.17355428636074066)]	['Those ears...those horrible ears', 'Cuddling. Lots of cuddling']
27	27	[('my memories', -0.4780731201171875)]	['Expected that. Thanks for your valuable feedback', 'Cuddling. Lots of cuddling']
27	27	[('technical attention', -0.6322015002369881), ('unexpected  error', -0.6433653458952904), ('##media ##tel ##y ', -0.6459035314619541)]	['If you enjoyed it, go for it', 'F for our fallen comrade']
11	11	[]	['Those ears...those horrible ears', 'Ha, I just saw that highlight. nasty']
27	7	[('defense and efficiency', -0.347894586622715), ('the most important player', -0.3558027073740959), ('defense and efficiency matters', -0.3625256270170212), ('most important', -0.3644145466387272), ('bp ##m and rpm', -0.3872150145471096)]	"['Hahaha was this the guy, OP?', ""I wonder what he's listening to""]"
27	26	[('me feel ancient', -0.13073790445923805), ('feel ancient', -0.14506806805729866)]	['Cuddling. Lots of cuddling', 'Thank you. I appreciate it']
6	10	[('the real reason', -0.22141631692647934), ('know the real reason', -0.2255199309438467), ('a serious reply', -0.23263869993388653)]	"['Thank you. I appreciate it', ""That sounds so terrible. I'm very sorry""]"
27	27	[('the clutch', -0.774822324514389), ('three ##s', -0.7859634235501289), ('lets go', -0.789143331348896), ('hit the clutch', -0.790390133857727), ('all those', -0.8074191771447659)]	['If you enjoyed it, go for it', 'Cuddling. Lots of cuddling']
7	7	[('k ##pw', -0.3170245289802551), ('with k ##pw', -0.31765642017126083)]	"[""This... I don't think this is Ohio"", ""That sounds really cool! I'll be there""]"
6	6	[('in hk', -0.2931666783988476), ('5 years', -0.300651203840971), ('for 5 years l', -0.30487112142145634), ('5 years l', -0.3053994569927454)]	['bruh, in what way', 'Uh, no. Not even remotely']
7	7	[('the remains', -0.22066114842891693), ('the box', -0.2259053736925125), ('of pieces', -0.22668521851301193), ('on the remains', -0.22771655768156052), ('hundreds of pieces', -0.2341192290186882)]	['bruh, in what way', 'Oh my gawd. WHAT?']
27	17	[('happy little lies', -0.1766689121723175)]	['That was informative. Thank you', 'Cuddling. Lots of cuddling']
27	4	[('br ##uh literally', -0.5863404795527458)]	['Cuddling. Lots of cuddling', 'Those ears...those horrible ears']
27	3	[('of lifts', -0.27759186178445816), ('out of lifts', -0.2819404676556587), ('people get off', -0.286953829228878), ('get off', -0.2882203683257103), ('let people get off', -0.2928265258669853)]	"[""Speak for yourself. YOU don't care"", 'bruh, in what way']"
27	27	[]	['Cuddling. Lots of cuddling', 'If you enjoyed it, go for it']
4	0	[('wrong about this', -0.2012433558702469), ('about this', -0.22537876665592194), ('a woman', -0.23747685551643372)]	['Expected that. Thanks for your valuable feedback', 'Thank you. I appreciate it']
15	4	[('more sure', -0.828856997191906), ('so much', -0.8398619331419468), ('are more sure', -0.8435992076992989)]	"[""That sounds really cool! I'll be there"", 'Thank you for your service']"
27	27	[('betray until season', -0.32297031581401825), ('until season', -0.3420597314834595), ('-LSB- name -RSB-', -0.34498538076877594), ('before season 1 aired', -0.3451295644044876), ('literally impossible', -0.35337407886981964)]	"['Cuddling. Lots of cuddling', ""Nope. Don't need rewards at all""]"
20	20	[('my ho ##mie frank', -0.4162265956401825), ('on your back thing', -0.46007776260375977), ('your back thing', -0.49741292744874954), ('that blessed image', -0.5739790499210358)]	"['Good luck and Godspeed', ""WE'LL CALL IT A DRAW""]"
22	13	[('was well - read', -0.1520669274032116), ('well - read', -0.1566353663802147)]	['Wow, that was insane', 'bruh, in what way']
27	7	[('dumb or crazy', -0.28081827610731125), ('is news', -0.2978615090250969)]	['bruh, in what way', 'Oh, Boy. You into phrenology too']
27	3	[('no reply', -0.24313266575336456), ('to good arguments', -0.2481018416583538), ('with no reply', -0.24817102029919624), ('good arguments', -0.25090839341282845), ('##vot ##e', -0.25996360182762146)]	"['He’a establishment trash. I despise [NAME]', ""Just don't cross the Tigers, hmmmm?""]"
27	27	[('have a problem', -0.19175641983747482), ('a problem', -0.2043183371424675), ('red accents', -0.22497159615159035), ('have red accents', -0.22689317725598812), ('to have red accents', -0.22755460813641548)]	['Cuddling. Lots of cuddling', 'Expected that. Thanks for your valuable feedback']
15	1	[('the joke', -0.5173077173531055)]	"['Happy birthday to your friend!', ""Didn't realize I'm so famous!""]"
27	6	[('a bunch', -0.3358584828674793), ('savage children', -0.34327293932437897), ('of compassion and understanding', -0.3492206633090973), ('compassion and understanding', -0.35422475822269917)]	['Cuddling. Lots of cuddling', 'so painful to watch']
18	18	[('za ##nge ##tsu', -0.6310156956315041), ('i like', -0.6408589351922274)]	"[""I'll be right back!"", ""I'm elated to hear that 🤗""]"
4	4	[('is key', -0.24769199639558792), ('communication is key', -0.25292862951755524), ('any relationship', -0.25316305831074715)]	['Feel you pain. Stay strong', 'No worries. Have a nice day']
27	1	[]	"['If you enjoyed it, go for it', ""I'll be right back!""]"
6	6	[('this age', -0.5003383830189705)]	['bruh, in what way', 'Cuddling. Lots of cuddling']
27	3	[('like it', -0.19649289548397064), ('of it', -0.20262403786182404), ('handle it', -0.2034926377236843), ('you did', -0.2060002200305462), ('to handle it', -0.21482987329363823)]	['If you enjoyed it, go for it', 'Thank you. I appreciate it']
27	22	[('young people', -0.5738235488533974), ('being innocent on the', -0.5772117003798485), ('on the', -0.5792578384280205), ('this kid', -0.589309811592102)]	['Cuddling. Lots of cuddling', 'DONT BE NEEDY. TALK TO OTHER GIRLS']
5	5	[('works out for you', -0.37133052572607994), ('for you', -0.3762628473341465), ('stay safe', -0.3780117481946945), ('called you', -0.3797759674489498), ('on netflix', -0.3846380803734064)]	['Feel you pain. Stay strong', 'Good luck and Godspeed']
27	27	[('3 / 10', -0.277482733130455), ('3 / 10 bad', -0.2775121331214905)]	['Cuddling. Lots of cuddling', 'No kill, only hug']
27	27	[('move ##r', -0.34527064859867096), ('washed up move ##r', -0.3465108759701252), ('century college', -0.3473776504397392), ('to century college', -0.35461874678730965), ('38 y', -0.35649389401078224)]	"[""Nope. Don't need rewards at all"", 'Cuddling. Lots of cuddling']"
25	2	[('the bears', -0.3016037903726101), ('want him', -0.31940396316349506), ('the bears lost', -0.3221065290272236), ('so bad', -0.32241167686879635), ('will want him', -0.32812939397990704)]	['Thank you. I appreciate it', 'Expected that. Thanks for your valuable feedback']
0	15	"[('playing amazing', -0.7578081265091896), ('playing and hitting', -0.762788275256753), ('s playing and hitting', -0.7668878082185984), ('the way', -0.7672178223729134), (""' t retire"", -0.7719626929610968)]"	"[""Didn't go, but that's a killer picture"", ""The dense stuff isn't very accessible. :/""]"
9	27	[('the battlefield', -0.2439302485436201), ('on the battlefield', -0.2506378497928381), ('will not hesitate', -0.25286187417805195), ('his mach ##ete', -0.25444469042122364), ('-LSB- name -RSB-', -0.25450408831238747)]	['Cuddling. Lots of cuddling', 'No kill, only hug']
27	22	"[('cold and emotion ##less', -0.14735915511846542), ('re normal', -0.18833360448479652), (""' re normal"", -0.18936798349022865)]"	['Thank you. I appreciate it', 'If you enjoyed it, go for it']
9	9	[('see that', -0.37101854756474495)]	"['Cuddling. Lots of cuddling', ""Nope. Don't need rewards at all""]"
27	27	[('he touches', -0.47451915591955185), ('any role', -0.4867706410586834), ('any role he touches', -0.4911196157336235)]	['Cuddling. Lots of cuddling', 'Those ears...those horrible ears']
3	22	[('short rest', -0.26628758013248444), ('per short rest', -0.2683182954788208), ('of it', -0.2802004814147949), ('turn undead', -0.2854928970336914), ('use of it', -0.28640930354595184)]	"['Cuddling. Lots of cuddling', ""Nope. Don't need rewards at all""]"
0	27	"[(""-LSB-UNK-RSB- you ' re"", -0.8814054019749165)]"	"[""Didn't go, but that's a killer picture"", ""It's a great article. She nailed it""]"
25	9	[('a video', -0.5582518242299557), ('the hillary', -0.5746278502047062), ('of the hillary', -0.5827511120587587), ('dance of the hillary', -0.5872012842446566)]	['This is so sad. #playdespacito', 'It ruined me, too. D:']
20	0	[('their mind', -0.18107694387435913), ('one day', -0.19234903901815414), ('some time', -0.21185757964849472), ('a go some time', -0.2249705269932747), ('sounds good', -0.229561448097229)]	['Expected that. Thanks for your valuable feedback', 'That was informative. Thank you']
0	0	[('good bot lo', -0.41826148703694344), ('good bot', -0.418474268168211)]	"[""It's a great article. She nailed it"", 'Super, thanks']"
27	22	[('is a right', -0.43145571649074554), ('a right', -0.4423510730266571), ('taken away from you', -0.4678672328591347), ('from you', -0.47999711334705353)]	['Thank you. I appreciate it', 'If you enjoyed it, go for it']
0	0	[('your new career', -0.6197673380374908), ('in your new career', -0.6213719844818115), ('good luck', -0.622404508292675), ('a great pa', -0.6224663630127907)]	"[""It's a great article. She nailed it"", 'Awesome! Hope you had a good holiday']"
3	2	"[(""' s on offer"", -0.1676063984632492), ('s on offer', -0.19596319645643234), ('no pathway to citizenship', -0.20634666830301285), ('from me , dog', -0.23273321986198425), ('on offer', -0.23840657249093056)]"	"['This dude was joking. OP is retarded', ""I'm just here to say fuck [NAME]""]"
0	3	[('nuclear bombs and hurricanes', -0.727841705083847), ('nuclear bombs', -0.7371147088706493), ('are awesome', -0.7396745420992374)]	"[""It's a great article. She nailed it"", 'That was so disgusting. VWP']"
27	5	[('their personality', -0.4457922652363777), ('on their personality', -0.4512282181531191), ('work on their personality', -0.4561182018369436)]	['If you enjoyed it, go for it', 'Thank you. I appreciate it']
9	9	[('very good', -0.19761912524700165)]	"[""Nope. Don't need rewards at all"", 'Those ears...those horrible ears']"
27	27	[('is sick / injured', -0.26209498196840286), ('sick / injured', -0.2863757759332657)]	['Thank you. I appreciate it', 'I know. I get that a lot']
27	27	[('google ##d it', -0.35059593617916107), ('##d it', -0.3530821055173874)]	['Cuddling. Lots of cuddling', 'Wow, that was insane']
27	27	[('the dish ##ones ##ty', -0.1756657212972641), ('makes them sneak ##ier', -0.18841151893138885), ('them sneak ##ier', -0.20449920743703842), ('the church', -0.22380228340625763), ('sneak ##ier', -0.2282629907131195)]	['I know. I get that a lot', 'If you enjoyed it, go for it']
10	10	[('a man', -0.15739013627171516), ('just this', -0.15812958031892776), ('is america', -0.1586659774184227), ('its just this', -0.17040814086794853), ('##s a man', -0.17132432758808136)]	['Thank you. I appreciate it', 'If you enjoyed it, go for it']
9	10	[('so bad', -0.18935400247573853), ('help me improve', -0.19357898458838463), ('playing solo', -0.19875814020633698), ('to help me improve', -0.2023921087384224)]	['Thank you. I appreciate it', 'Cuddling. Lots of cuddling']
27	27	[('i missed', -0.3052309490740299)]	['bruh, in what way', 'What the hell']
0	0	[('a better downtown', -0.26124439388513565), ('both good towns', -0.267281960695982), ('good towns', -0.2697185166180134), ('better schools', -0.273948360234499), ('re both good towns', -0.27911975607275963)]	"[""That sounds really cool! I'll be there"", ""It's a great article. She nailed it""]"
27	27	"[('re not this guy', -0.3825816661119461), ('this guy', -0.4199055880308151), (""you '"", -0.4374353513121605)]"	['DONT BE NEEDY. TALK TO OTHER GIRLS', 'If you enjoyed it, go for it']
15	15	[]	"[""Isn't this researching online?"", 'Wow. Did u say yes?']"
7	7	[('over 350 ##k', -0.471779465675354), ('this torture', -0.4726177155971527), ('of us', -0.4751008562743664), ('over 350 ##k subscribers', -0.48123880475759506), ('this many', -0.4818074144423008)]	['bruh, in what way', 'Oh, Boy. You into phrenology too']
0	15	[('shut down', -0.8297108095139265), ('be shut down', -0.8309255912899971), ('will be shut down', -0.8355759754776955)]	"[""It's a great article. She nailed it"", 'Wow excellent shot']"
27	10	[('and no fall', -0.4597753435373306), ('no fall', -0.460969477891922)]	['No kill, only hug', 'Those ears...those horrible ears']
27	13	[('a boot', -0.6092577055096626), ('licked today yet', -0.6235950961709023)]	"[""I've wanted this for so long"", ""I'm also happy you're still here!!""]"
27	7	[('down the street', -0.6466816142201424), ('the street', -0.6545405872166157), ('walking down the street', -0.6620166748762131), ('eye contact', -0.6638578586280346), ('just alive', -0.6822039186954498)]	['Thank you. I appreciate it', 'Cuddling. Lots of cuddling']
27	27	[('is not a bridge', -0.45129844173789024), ('road through snow', -0.45134560391306877), ('through snow', -0.45261073485016823), ('is road through snow', -0.4547048807144165), ('a bridge', -0.45903632044792175)]	['If you enjoyed it, go for it', 'Cuddling. Lots of cuddling']
27	27	[('the door', -0.5435869470238686), ('close the door', -0.5549754872918129), ('of the matter', -0.5556672960519791), ('the matter', -0.5562618747353554), ('opening day', -0.5663739889860153)]	"[""But there's no hype in that"", 'Keep rebuilding. That’s all we can do']"
24	24	[(' t realise', -0.459541380405426)]	"[""That sounds so terrible. I'm very sorry"", 'I laughed so hard at this. 🤣']"
27	27	[]	['Thank you. I appreciate it', 'Expected that. Thanks for your valuable feedback']
20	8	[('is what happens', -0.5738022103905678), ('this is what happens', -0.5767634585499763), ('what happens', -0.5817414373159409)]	"[""WE'LL CALL IT A DRAW"", 'Good luck and Godspeed']"
3	3	[('all the time', -0.20234409719705582), ('this kind of stuff', -0.2094315066933632), ('of stuff', -0.2143276073038578), ('this kind', -0.2227293998003006)]	['What the fuck are you talking about', 'bruh, in what way']
25	10	[('my toes', -0.3640798404812813), ('hurt watching', -0.3663479760289192), ('my toes hurt watching', -0.3836186397820711)]	['so painful to watch', 'Damn, that was dirty']
27	27	[('to ask him why', -0.15900786221027374), ('ask him why', -0.16418101638555527), ('thought better of it', -0.17796312272548676), ('of it', -0.19743667915463448)]	['bruh, in what way', 'Ha. She cried because you influenced it']
17	17	[('got hurt', -0.2787982225418091), ('a sec', -0.2877122536301613), ('nos ##lee ##p', -0.3130582273006439), ('no one', -0.3189600631594658), ('on nos ##lee ##p', -0.32679371908307076)]	"[""Didn't realize I'm so famous!"", ""I'm also happy you're still here!!""]"
2	27	[('hate the sun', -0.4546891935169697), ('worst tabloid out', -0.4570356644690037), ('the sun', -0.4665180742740631), ('worst tabloid', -0.4680188186466694)]	['damn it, you beat me to it', 'Damn, that was dirty']
27	4	[('to be sure', -0.23726557195186615), ('a welcome one', -0.23861146718263626), ('be sure', -0.24487662315368652)]	"[""I'm also happy you're still here!!"", 'Expected that. Thanks for your valuable feedback']"
27	10	[('the ama ##s', -0.414874367415905), ('race / iq', -0.4586610198020935), ('-LSB- name -RSB-', -0.46863823756575584)]	"[""Natural or not monopolies aren't good"", ""Who's [NAME]?""]"
27	27	[('somebody else did', -0.304125614464283), ('somebody else', -0.3237057030200958), ('bug ##ged', -0.3243827112019062), ('your friend', -0.3248527944087982), ('the chest', -0.33803558722138405)]	['Cuddling. Lots of cuddling', 'This is so sad. #playdespacito']
10	10	[(' true ', -0.26518336310982704), ('are nonsense', -0.2672889269888401), (' true  capitalism', -0.27073316276073456)]	['Those ears...those horrible ears', 'damn it, you beat me to it']
27	27	[('-LSB- name -RSB- hysteria', -0.356538575142622), ('-LSB- name -RSB-', -0.37479668483138084)]	['Cuddling. Lots of cuddling', 'Damn, that was dirty']
27	11	[('a group', -0.15858715772628784)]	"['Thank you. I appreciate it', ""Speak for yourself. YOU don't care""]"
27	27	[('for the last month', -0.36728715151548386), ('the last month', -0.37171464413404465)]	"[""This... I don't think this is Ohio"", 'I love his reaction. ""That was amazing""']"
27	20	[('for you', -0.43667296320199966), ('makes time for you', -0.4487125612795353), ('full stop', -0.4537324011325836)]	['If you enjoyed it, go for it', 'Cuddling. Lots of cuddling']
1	1	[('the ##ist', -0.7423060834407806), ('have gotten', -0.7465666681528091), ('the ##ist .', -0.7467782497406006), ('as supportive', -0.7553909011185169), ('that ', -0.7583746165037155)]	"[""I'd pause and say yes...? Haha"", 'That was so disgusting. VWP']"
26	25	[('over 20', -0.22463123872876167), ('my boy', -0.22832853347063065), ('over 20 ##k', -0.23718548007309437), ('s not butter', -0.24021703843027353), ('make over 20 ##k', -0.24365518521517515)]	['bruh, in what way', 'Oh my gawd. WHAT?']
8	3	[('-LSB- name -RSB-', -0.1405545435845852), ('trade -LSB- name -RSB-', -0.14976280741393566), ('waste away in', -0.15435821190476418), ('them waste away in', -0.16298483684659004)]	['damn it, you beat me to it', 'Good luck and Godspeed']
0	27	[('s all', -0.6670062206685543), (' s all', -0.6692468859255314), ('she  s all', -0.6742618437856436)]	"[""I'll be right back!"", ""The dense stuff isn't very accessible. :/""]"
18	17	[('so much', -0.45105662383139133), ('this recent', -0.45224211923778057)]	"[""That sounds really cool! I'll be there"", ""I'll be right back!""]"
27	27	[]	"[""I've wanted this for so long"", ""If it gets caught.. it can't.. breed😱""]"
6	24	"[('re not there', -0.3448839709162712), (""' re not there"", -0.35159558802843094)]"	"[""Why can't America be this cool?"", 'is this real life [NAME] (netflix)?']"
27	27	[]	"['DONT BE NEEDY. TALK TO OTHER GIRLS', ""The dense stuff isn't very accessible. :/""]"
1	17	[('play the part ha', -0.6240490078926086), ('as well', -0.6635316461324692), ('the part ha', -0.6794009059667587), ('feeling tack ##y', -0.6946987956762314), ('tack ##y', -0.7069073468446732)]	"[""I'd pause and say yes...? Haha"", ""I'm not worthy to watch this haha""]"
27	27	[('been posted there actually', -0.2644800692796707), ('the pm', -0.27906157076358795), ('posted there actually', -0.2841702550649643), ('/ r / cats', -0.3159574531018734), ('##jo ##bs', -0.33468281105160713)]	['bruh, in what way', 'Oh, Boy. You into phrenology too']
4	15	[('appreciate the rep ##ost', 0.06658899784088135), ('the rep ##ost', 0.029629066586494446)]	"['Expected that. Thanks for your valuable feedback', ""Nope. Don't need rewards at all""]"
25	14	[('my friends', -0.24355797097086906), ('of my friends', -0.24856894463300705), ('that number', -0.25331008061766624), ('different for', -0.25446104630827904), ('a bad experience', -0.25476581417024136)]	"[""I feel like [NAME] isn't a legend"", ""That sounds so terrible. I'm very sorry""]"
0	27	[('the perfect response thou', -0.5880532748997211), ('the perfect response', -0.5957608669996262)]	"[""That sounds really cool! I'll be there"", ""I'll be right back!""]"
3	11	[('mess with people', -0.2419695183634758), ('with people', -0.24525372684001923), ('seen all week', -0.2525826767086983), ('worst title', -0.25327594578266144), ('all week', -0.2550261467695236)]	['Damn, that was dirty', 'damn it, you beat me to it']
6	11	"[(""isn ' t capable"", -0.4226771108806133), ('the task', -0.4232785701751709), ('the task is all', -0.4241013936698437), ('is all', -0.42816225439310074)]"	['bruh, in what way', 'You mean not enough']
27	26	[('the flame', -0.7071739435195923), ('approaching slowly', -0.730136513710022), ('by approaching slowly', -0.736399456858635)]	['If you enjoyed it, go for it', 'Cuddling. Lots of cuddling']
3	6	[('i r o n', -0.09584365412592888)]	"['That was so disgusting. VWP', ""I can't wait""]"
8	27	[('rpg ##s', -0.7740549333393574), ('in rpg ##s', -0.7814422361552715), ('custom ##ization', -0.7879777140915394), ('like in rpg ##s', -0.7885300368070602)]	['Expected that. Thanks for your valuable feedback', 'F for our fallen comrade']
18	0	[('are prime', -0.7787050642073154), ('the later seasons', -0.7868732828646898), ('seasons 2 -', -0.7892802618443966), ('in the later seasons', -0.7911389917135239), ('seasons 2 - 4', -0.7951136361807585)]	"[""I'll be right back!"", ""Didn't realize I'm so famous!""]"
15	15	[('date two', -0.8504928797483444), ('date two planned', -0.8572653234004974), ('looking out', -0.862972442060709), ('fingers crossed', -0.8659073896706104), ('keep expectations low', -0.867971021682024)]	['Thank you for your service', 'Also thank you for the advice']
0	25	[('this disease', -0.4691287223249674), ('two years', -0.47356721200048923), ('great news', -0.4754601214081049), ('knowing ##ly this disease', -0.47911725006997585), ('two years ago', -0.4809760432690382)]	['Gotta admit, I chuckled at this one', 'Yep, hell of a listener']
0	27	[('back in like 2011', -0.5131246708333492), ('in like 2011', -0.5179431177675724), ('hugely f ##b popular', -0.5261960923671722), ('like 2011', -0.5303332097828388), ('is this', -0.5357479974627495)]	"[""Genius. I'm so doing this"", ""That sounds really cool! I'll be there""]"
