predicted_labels	true_labels	lil_interpretations	gil_interpretations
1	1	[('made of', -0.6431640088558197), ('cigarettes made of', -0.6950286030769348)]	['What is SAP ?', 'Name a flying mammal']
4	4	[('the capital', -0.8447838425636292), ('of zimbabwe', -0.8617649078369141)]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
0	0	[('stand for', -0.8184982091188431)]	['Who is the leader of India ?', 'What is tyvek ?']
1	1	[('of michigan', -0.7140043079853058)]	"['What U.S. Government agency registers trademarks ?', ""Why can 't ostriches fly ?""]"
2	2	[('semiconductor ##s', -0.7748990654945374), ('what are semiconductor ##s', -0.918419137597084)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
2	2	[('nuclear power', -0.8200699388980865), ('is nuclear power', -0.8777905479073524), ('what is nuclear power', -0.9239818826317787)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
2	2	[('a tsunami', -0.8172845244407654), ('is a tsunami', -0.8990693911910057), ('what is a tsunami', -0.9430938586592674)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
3	3	[('armed forces', -0.6895192861557007), ('of texas', -0.7477938234806061), ('the armed forces committee', -0.7730296850204468), ('state of texas', -0.7994366139173508), ('from state of texas', -0.8447415679693222)]	['Name the largest country in South America', 'Who were the 1974 Oscar winners ?']
3	3	[('in 1913', -0.6654392778873444), ('was president in 1913', -0.737957239151001)]	['Name the largest country in South America', 'Who were the 1974 Oscar winners ?']
5	5	[]	['What exactly is radiation ?', 'What city does Orly Airport serve ?']
4	4	[]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
1	1	[('the atlantic', -0.692348301410675), ('across the atlantic', -0.7152966260910034), ('the plane', -0.7484006583690643), ('lin ##dberg ##h', -0.8487791866064072)]	"[""Why can 't ostriches fly ?"", 'What U.S. Government agency registers trademarks ?']"
2	2	[('is genocide', -0.8398466110229492), ('what is genocide', -0.8983931615948677)]	['What is a portal ?', 'Where is Romania located ?']
4	4	[('is argentina on', -0.9080901592969894)]	"[""What does `` Philebus-like '' mean ?"", ""What is `` Vocal Sampling '' ?""]"
4	1	[('by vikings', -0.8754393085837364), ('the late eighth century', -0.9326691031455994)]	"[""What is `` Vocal Sampling '' ?"", ""What are `` inkhorn terms '' ?""]"
2	2	[('an earthquake', -0.815254271030426), ('is an earthquake', -0.8912293687462807), ('what is an earthquake', -0.9379366748034954)]	"['What is a portal ?', ""Why can 't ostriches fly ?""]"
4	4	[]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
2	2	[('what are enzymes', -0.8735176920890808)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
3	3	[('discovered oxygen', -0.7949646264314651), ('who discovered oxygen', -0.831562265753746)]	['Name the largest country in South America', 'Who were the 1974 Oscar winners ?']
2	2	[('mas ##h', -0.6398280262947083)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
1	1	[('the tiger', -0.6586536765098572), ('to the tiger', -0.6824072003364563), ('louisiana state university', -0.7142817080020905), ('at louisiana state university', -0.7196767628192902)]	"[""Why can 't ostriches fly ?"", 'Name a flying mammal']"
4	4	[]	"[""What is `` flintknapping '' ?"", ""What is `` Vocal Sampling '' ?""]"
3	3	[('the north pole', -0.7719860523939133), ('reach the north pole', -0.783255860209465)]	['Name the largest country in South America', 'Who were the 1974 Oscar winners ?']
2	2	[('an ul ##cer', -0.8568888604640961), ('is an ul ##cer', -0.9245577976107597)]	"['What is a portal ?', ""Why can 't ostriches fly ?""]"
2	2	[('is vertigo', -0.8448183685541153), ('what is vertigo', -0.9118767008185387)]	"['What is a portal ?', ""Why can 't ostriches fly ?""]"
5	5	[('of summer', -0.8257223069667816)]	['What exactly is radiation ?', 'How fast is a 45Mhz processor ?']
0	0	[('the abbreviation', -0.8102904111146927)]	['What U.S. Government agency registers trademarks ?', 'Aspartame is also called what ?']
1	1	[('in britain', -0.7071213126182556)]	"[""Why can 't ostriches fly ?"", 'Name a flying mammal']"
3	3	[('trivial pursuit', -0.689681351184845), ('invented trivial pursuit', -0.7133541107177734), ('who invented trivial pursuit', -0.7452463209629059)]	['Name the largest country in South America', 'Who were the 1974 Oscar winners ?']
1	1	[('the tr ##op ##osphere', -0.6796346008777618)]	['Name four comic strips about pilots', 'How do you select wine ?']
4	4	[('the most water pollution', -0.931391105055809)]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
1	1	[('for elephant', -0.6327881813049316)]	"['Name a flying mammal', ""Why can 't ostriches fly ?""]"
3	3	[('the movie', -0.7075421214103699), ('her role', -0.7241421341896057)]	['Who were the 1974 Oscar winners ?', 'Name the largest country in South America']
1	1	[('beverly hill', -0.6089737117290497), ('hunting dog', -0.6671231985092163), ('of hunting dog', -0.7071983814239502)]	['Name a flying mammal', 'Who painted the Sistine Chapel ?']
4	4	[('##iest place', -0.833685889840126), ('on earth', -0.8498593270778656)]	"[""What is `` flintknapping '' ?"", ""What is `` Vocal Sampling '' ?""]"
3	3	[('the nobel prize', -0.640937477350235), ('in literature', -0.6963152289390564)]	['Name the largest country in South America', 'Who were the 1974 Oscar winners ?']
1	1	[('the color pink', -0.603016197681427), ('the color', -0.6050114035606384), ('get the color pink', -0.6135741174221039), ('be mixed', -0.7058088481426239), ('to be mixed', -0.7381213903427124)]	"[""Why can 't ostriches fly ?"", 'Name a flying mammal']"
1	1	[('in japan', -0.6982643008232117), ('most popular', -0.7131507098674774)]	['Name a flying mammal', 'Name a tiger that is extinct']
1	1	[('baking soda', -0.7741220146417618), ('in baking soda', -0.7828236669301987)]	['What U.S. Government agency registers trademarks ?', 'When is a woman most fertile ?']
5	5	[('thomas jefferson', -0.6944474875926971)]	['What city does Orly Airport serve ?', 'What province is Edmonton located in ?']
5	5	[('a refrigerator', -0.7598079591989517), ('should a refrigerator be', -0.8603754639625549)]	['What exactly is radiation ?', 'How long does a dog sleep ?']
5	5	[('the telephone', -0.7375962436199188)]	['What city does Orly Airport serve ?', 'What exactly is radiation ?']
1	1	[]	['What is your favorite color ?', 'Name a tiger that is extinct']
4	4	[('the united states', -0.911831833422184), ('in the united states', -0.9493498392403126)]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
2	2	[('is schizophrenia', -0.8280463218688965), ('what is schizophrenia', -0.8945425376296043)]	"['What is a portal ?', ""Why can 't ostriches fly ?""]"
2	2	[]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
1	3	[('jesse jackson', -0.6820760667324066)]	['Name the largest country in South America', 'Name the tree growing company']
1	1	[]	"[""Why can 't ostriches fly ?"", 'Name a flying mammal']"
4	4	[('in utah', -0.8514734208583832)]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
5	5	[]	['What exactly is radiation ?', 'What city does Orly Airport serve ?']
4	4	[('which state', -0.8609585613012314), ('the cats ##kill mountains', -0.9449689127504826)]	"[""What is `` Vocal Sampling '' ?"", ""What are `` inkhorn terms '' ?""]"
1	1	[]	"[""Why can 't ostriches fly ?"", 'What U.S. Government agency registers trademarks ?']"
2	2	[('pediatric ##ians', -0.7849121987819672), ('what are pediatric ##ians', -0.9302045330405235)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
3	3	[('benton ##ville , arkansas', -0.5841614305973053), ('benton ##ville', -0.605010986328125)]	['What U.S. Government agency registers trademarks ?', 'Who developed the first polio vaccine ?']
2	2	[('solar cells', -0.7853749990463257), ('what are solar cells', -0.9120810180902481)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
2	2	[('compound ##ed interest', -0.8612897396087646), ('is compound ##ed interest', -0.9288969114422798)]	['What is a portal ?', 'Where is Romania located ?']
2	2	[('cape ##rs', -0.732432633638382), ('are cape ##rs', -0.8193477988243103), ('what are cape ##rs', -0.8795853853225708)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
2	2	[('an antigen', -0.8060932755470276), ('is an antigen', -0.871226966381073), ('what is an antigen', -0.9206944033503532)]	"['What is a portal ?', ""Why can 't ostriches fly ?""]"
1	1	[('does luxembourg use', -0.6825048327445984)]	['Name a flying mammal', 'Define Sinn Fein']
5	5	[('of venezuela', -0.8213739097118378), ('the population', -0.8475552350282669)]	['When was Ozzy Osbourne born ?', 'What city does Orly Airport serve ?']
1	1	[('what type', -0.7064222991466522), ('of polymer', -0.7145267128944397), ('bullet ##proof vest ##s', -0.80851911008358)]	"[""Why can 't ostriches fly ?"", 'What U.S. Government agency registers trademarks ?']"
1	1	[('does argentina use', -0.7342396676540375)]	['Name a flying mammal', 'Name a tiger that is extinct']
2	2	[]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
4	4	[('the largest population', -0.9394342377781868), ('has the largest population', -0.9688410367816687)]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
1	1	[('cricket ##s', -0.6876614093780518)]	"[""Why can 't ostriches fly ?"", 'Name a flying mammal']"
4	4	[('of liberty', -0.7887598425149918), ('the statue', -0.818375289440155), ('new york', -0.8514180481433868), ('the statue of liberty', -0.9159766733646393)]	"[""What is `` Vocal Sampling '' ?"", ""What does `` Philebus-like '' mean ?""]"
1	1	[('into space', -0.7958270609378815), ('sent into space', -0.8499220013618469)]	"[""Why can 't ostriches fly ?"", 'What U.S. Government agency registers trademarks ?']"
1	1	[('a form', -0.666868269443512), ('pure carbon', -0.6925917267799377), ('of pure carbon', -0.7357350289821625)]	"[""Why can 't ostriches fly ?"", 'Name a flying mammal']"
1	1	[('of gas', -0.7421367764472961), ('what kind', -0.7472476661205292), ('a fluorescent bulb', -0.8094453811645508), ('in a fluorescent bulb', -0.8352071195840836)]	"[""Why can 't ostriches fly ?"", 'What U.S. Government agency registers trademarks ?']"
4	4	[('through rowe', -0.848525807261467), ('runs through rowe', -0.9229197800159454)]	"[""What is `` Vocal Sampling '' ?"", 'How many Gutenberg Bibles are there ?']"
2	2	[('cerebral pal ##sy', -0.8492648154497147), ('is cerebral pal ##sy', -0.9148876816034317)]	['What is a portal ?', 'Where is Romania located ?']
4	4	[('the west', -0.8413346409797668), ('the gateway', -0.8549996763467789), ('to the west', -0.9023945331573486)]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
5	5	[('the moon', -0.7867119014263153), ('is the moon', -0.8702803254127502)]	['What exactly is radiation ?', 'What city does Orly Airport serve ?']
2	1	[('natural gas', -0.6445938497781754), ('of natural gas', -0.6909410208463669)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
1	1	[('his historic 1961 flight', -0.6917433440685272), ('what spacecraft', -0.7559272646903992)]	"[""Why can 't ostriches fly ?"", 'What U.S. Government agency registers trademarks ?']"
2	2	[('pe ##ct ##in', -0.899346612393856), ('is pe ##ct ##in', -0.9449383690953255)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
2	2	[('bio - diversity', -0.8704837709665298), ('is bio - diversity', -0.9264430403709412)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
1	1	[('wall ##paper', -0.7221244275569916), ('remove wall ##paper', -0.7916153967380524), ('to remove wall ##paper', -0.8520376831293106)]	"['Define Sinn Fein', ""Why can 't ostriches fly ?""]"
5	5	[('its journey', -0.703925371170044), ('the titanic', -0.7771010398864746), ('on its journey', -0.780478909611702), ('start on its journey', -0.8136330097913742)]	['What city does Orly Airport serve ?', 'What exactly is radiation ?']
5	5	[('an apple', -0.6718042492866516), ('is water', -0.6964188516139984), ('of an apple', -0.786265030503273)]	['What exactly is radiation ?', 'How long does a dog sleep ?']
3	3	[('the us', -0.7576890736818314), ('of the us', -0.7966100424528122)]	['Name the largest country in South America', 'Who were the 1974 Oscar winners ?']
1	1	[('in zambia', -0.7548800408840179), ('they use in zambia', -0.8004210144281387), ('use in zambia', -0.8162988424301147)]	['What U.S. Government agency registers trademarks ?', 'How many Canadians emmigrate each year ?']
5	5	[('a mile', -0.8320754170417786), ('in a mile', -0.9029818698763847)]	['What exactly is radiation ?', 'What is a Canada two-penny black ?']
1	1	[('of october', -0.6222751140594482), ('the births', -0.6501723229885101)]	"[""Why can 't ostriches fly ?"", 'Name the Four Horsemen of the Apocalypse']"
2	2	[('e - coli', -0.8512789309024811), ('is e - coli', -0.9116559401154518)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
